Cidade Considerada;Regiao Administrativa;Ano Obito;Mes Obito;Mes Descricao;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etaria;Idade;Hora Acidente;Tipo Vitima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia
BRAGANCA PAULISTA;Campinas;2017;6;JUNHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;35-39;39;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-22,967822;-46,540748;RUA JOSÉ DOMINGUES
CAMPINAS;Campinas;2017;6;JUNHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;52;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;-22,94309532;-47,06641387;SP 330
CAMPINAS;Campinas;2017;6;JUNHO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;87;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-22,935491;-47,031751;RUA DA ABOLIÇÃO
FRANCO DA ROCHA;Metropolitana de Sao Paulo;2017;6;JUNHO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,30897325;-46,75765673;SP 332
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;18-24;20;;PASSAGEIRO;PUBLICO;SEGUNDA;Vias Municipais;-23,57373;-46,730947;AVENIDA CORIFEU DE AZEVEDO MARQUES
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;45-49;46;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-23,564393;-46,685617;RUA FRADIQUE COUTINHO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;45-49;48;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-23,63645237;-46,59517122;SP 150
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,53552;-46,662658;AVENIDA PACAEMBU
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;80 ou mais;81;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,56081124;-46,465911;RUA HARRY DANHENBERG
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;50;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,709118;-46,699797;AVENIDA SENADOR TEOTONIO VILELA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;70-74;71;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,66061301;-46,70476856;ALAMEDA SANTO AMARO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;47;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,565287;-46,57551;AVENIDA SALIM FARAH MALUF
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;55-59;59;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,476234;-46,704222;AVENIDA ELISIO TEIXEIRA LEITE V MARINA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;30-34;32;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,53631;-46,642099;AVENIDA DUQUE DE CAXIAS
OSASCO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;30-34;34;;PEDESTRE;PUBLICO;SEXTA;Rodovias;-23,46738663;-46,77826132;SP 330
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEXTA;Rodovias;ND;ND;SPA 015/330
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MADRUGADA;CHOQUE;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;PASSAGEIRO;PUBLICO;SEXTA;Vias Municipais;-23,623129;-46,708078;AVENIDA DAS NACOES UNIDAS
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MANHA;CHOQUE;AUTOMOVEL;18-24;22;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;-23,61735793;-46,60175094;SP 150
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,558551;-46,743872;AVENIDA ESCOLA POLITECNICA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;BICICLETA;18-24;18;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,76470529;-46,71654081;AVENIDA SENADOR TEOTONIO VILELA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,51646934;-46,62505274;AVENIDA CRUZEIRO DO SUL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MANHA;NAO DISPONIVEL;PEDESTRE;35-39;39;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,694975;-46,763486;RUA SÃO SILVESTRE
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;80;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,581683;-46,453967;RUA MALMEQUER DO CAMPO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;45-49;45;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,665739;-46,713085;AVENIDA GUARAPIRANGA SENTIDO STO.AMARO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MANHA;NAO DISPONIVEL;MOTOCICLETA;0-17;16;;PASSAGEIRO;PUBLICO;SEGUNDA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;80;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-23,65544707;-46,65567804;AVENIDA SANTA CATARINA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,46826014;-46,65911002;RUA VINTE E OITO DE JANEIRO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;40-44;44;;PEDESTRE;PUBLICO;QUINTA;Rodovias;-23,61735793;-46,60175094;SP 150
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;30-34;33;;CONDUTOR;PRIVADO;QUINTA;Vias Municipais;-23,694975;-46,763486;ESTRADA DA BARONESA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;30-34;30;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,48035355;-46,62369105;RUA LARIVAL GEA SANCHES
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;40-44;40;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,53914678;-46,47078444;AVENIDA JOSE PINHEIRO BORGES
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,508037;-46,686649;RUA CORONEL EUCLIDES MACHADO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;25-29;29;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,54336;-46,409479;RUA PROFESSOR COSME DEODATO TADEU
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;30-34;31;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,62597991;-46,64522524;AVENIDA INDIANOPOLIS
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;50-54;54;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;ND;ND;ESTRADA DE ITAPECERICA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;CHOQUE;PEDESTRE;80 ou mais;84;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,546208;-46,66882;RUA DOUTOR ACACIO NOGUEIRA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;46;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,541484;-46,535942;AVENIDA ARICANDUVA ALTURA DO NUMERAL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;65-69;65;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,507358;-46,494027;RUA ROSA MENDES ERMELINO MATARAZZO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;35-39;36;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,56042978;-46,60842895;AVENIDA PRESIDENTE WILSON
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;COLISAO;BICICLETA;0-17;13;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-23,667694;-46,737954;RUA JOSE BARROS MAGALDI
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,53431292;-46,54434258;AVENIDA CONDE DE FRONTIN
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;NOITE;COLISAO;AUTOMOVEL;40-44;42;;PASSAGEIRO;PUBLICO;SEGUNDA;Vias Municipais;-23,595176;-46,429841;AVENIDA RAGUEB CHOFFI
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;82;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-23,569432;-46,632339;RUA ESPIRITO SANTO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;TERCA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;NAO DISPONIVEL;MOTOCICLETA;30-34;30;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;-23,42330603;-46,72621204;AVENIDA RAIMUNDO PEREIRA DE MAGALHAES
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;50-54;52;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,59449839;-46,49791496;RUA URUCANIA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;46;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,541725;-46,579718;RUA MELO FREIRE
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;57;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,515433;-46,460512;AVENIDA DO IMPERADOR
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;75-79;77;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,611298;-46,486823;AVENIDA SAPOPEMBA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;18-24;20;;PEDESTRE;PUBLICO;SABADO;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;NOITE;COLISAO;AUTOMOVEL;0-17;14;;PASSAGEIRO;PUBLICO;SABADO;Vias Municipais;-23,625293;-46,708107;AVENIDA DAS NACOES UNIDAS
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;18-24;21;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,677204;-46,760631;ESTRADA DO M BOI MIRIM
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;30-34;33;;CONDUTOR;PUBLICO;SABADO;Rodovias;-23,515739;-46,579118;BR 116
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;30-34;34;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,584907;-46,523789;AVENIDA DA BARREIRA GRANDE
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;70-74;74;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,766538;-46,717293;AV. SENADOR TEOTÔNIO VILELA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;50-54;50;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,525854;-46,629444;AVENIDA DO ESTADO   SENTIDO BAIRRO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,65449705;-46,72419222;ACESSO PONTE TRANSAMERICA
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MADRUGADA;OUTROS;MOTOCICLETA;0-17;14;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;-23,577703;-46,458382;RUA JOHN SPEERS
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,55458023;-46,52689303;AVENIDA DEZENOVE DE JANEIRO
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;COLISAO;OUTROS;55-59;56;;PASSAGEIRO;PUBLICO;SEGUNDA;Vias Municipais;-23,529575;-46,661019;AVENIDA PACAEMBU
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;MADRUGADA;COLISAO;MOTOCICLETA;30-34;31;;NAO DISPONIVEL;PUBLICO;TERCA;Rodovias;-23,65278365;-46,63390162;SP 160
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;35-39;35;;NAO DISPONIVEL;PUBLICO;TERCA;Rodovias;-23,65278365;-46,63390162;SP 160
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;45-49;49;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;-23,629459;-46,638916;AVENIDA AFFONSO DESCRAGNOLLE TAUNAY
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;0-17;16;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-23,577226;-46,563052;RUA ANTERO DE QUENTAL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;18-24;18;;NAO DISPONIVEL;PUBLICO;TERCA;Vias Municipais;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;75-79;75;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,638598;-46,695068;AVENIDA VEREADOR JOSE DINIZ
SAO PEDRO;Campinas;2017;5;MAIO;MASCULINO;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;45-49;48;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-22,554837;-47,907543;AVENIDA GETULIO VARGAS DEFRONTE
SAO PEDRO;Campinas;2017;5;MAIO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;TERCA;Rodovias;-22,5656434;-47,91945377;SP 304
MAIRINQUE;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;OUTROS;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,53516926;-47,1703004;SP 270
SAO ROQUE;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;50-54;52;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-23,46383013;-47,12803687;SPA 053/280
SAO ROQUE;Sorocaba;2017;5;MAIO;FEMININO;NOITE;COLISAO;AUTOMOVEL;18-24;24;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-23,46383013;-47,12803687;SPA 053/280
SALESOPOLIS;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;55-59;58;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,52375267;-45,88242939;SP 088
SAO SIMAO;Ribeirao Preto;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;35-39;35;;CONDUTOR;PUBLICO;SABADO;Rodovias;-21,4969686;-47,64169164;SP 330
SAO VICENTE;Baixada Santista;2017;5;MAIO;FEMININO;NOITE;ATROPELAMENTO;MOTOCICLETA;30-34;33;;CONDUTOR;PUBLICO;TERCA;Rodovias;-23,96382347;-46,40209067;SP 160
SERTAOZINHO;Ribeirao Preto;2017;5;MAIO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;45-49;49;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SERTAOZINHO;Ribeirao Preto;2017;5;MAIO;FEMININO;TARDE;COLISAO;AUTOMOVEL;55-59;56;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-21,16162527;-47,96818856;SP 322
SERTAOZINHO;Ribeirao Preto;2017;5;MAIO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;55-59;58;;PASSAGEIRO;PUBLICO;QUINTA;Rodovias;-21,16162527;-47,96818856;SP 322
SERTAOZINHO;Ribeirao Preto;2017;5;MAIO;MASCULINO;MANHA;COLISAO;CAMINHAO;25-29;28;;CONDUTOR;PUBLICO;SEXTA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SOCORRO;Campinas;2017;5;MAIO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;30-34;33;;NAO DISPONIVEL;PUBLICO;SABADO;Rodovias;-22,70728118;-46,56561028;SP 008
SOCORRO;Campinas;2017;5;MAIO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;25-29;26;;NAO DISPONIVEL;PUBLICO;SABADO;Rodovias;-22,70728118;-46,56561028;SP 008
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;18-24;22;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;0-17;17;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;ND;ND;NAO DISPONIVEL
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;30-34;30;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,452591;-47,482606;AVENIDA ITAVUVU
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;55;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;-23,56451289;-47,49405385;SP 264
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;80 ou mais;88;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,501174;-47,525469;RUA DOUTOR AMÉRICO FIGUEIREDO
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,456969;-47,501932;RUA JOAO PEDRO LUZ
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;18-24;20;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;-23,51758802;-47,48930914;AVENIDA AMÉRICO DE CARVALHO
SOROCABA;Sorocaba;2017;5;MAIO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;60-64;60;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SUZANO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;MADRUGADA;OUTROS;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,537152;-46,300706;RUA PRUDENTE DE MORÃES
SUZANO;Metropolitana de Sao Paulo;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;55;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,66681192;-46,3164789;ESTRADA DO KOYAMA
TABAPUA;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;ND;ND;RUA IZAIAS JOSE DE OLIVEIRA
TABOAO DA SERRA;Metropolitana de Sao Paulo;2017;5;MAIO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;75-79;79;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,597945;-46,759353;AVENIDA FRANCISCO ETTORE PEDRO MARI
TAGUAI;Itapeva;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;30-34;30;;PEDESTRE;PUBLICO;SABADO;Rodovias;-23,45805825;-49,38763922;SP 249
TANABI;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;NAO DISPONIVEL;OUTROS;MOTOCICLETA;18-24;18;;PASSAGEIRO;PUBLICO;TERCA;Rodovias;-20,64069594;-49,64988495;SP 320
TAQUARITINGA;Central;2017;5;MAIO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;60-64;62;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-21,49674141;-48,56780567;SP 310
TARUMA;Marilia;2017;5;MAIO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;65-69;68;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-22,78131941;-50,62777952;SP 333
TARUMA;Marilia;2017;5;MAIO;FEMININO;TARDE;COLISAO;AUTOMOVEL;65-69;69;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;-22,78131941;-50,62777952;SP 333
TARUMA;Marilia;2017;5;MAIO;FEMININO;TARDE;COLISAO;AUTOMOVEL;65-69;68;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-22,78131941;-50,62777952;SP 333
TARUMA;Marilia;2017;5;MAIO;FEMININO;TARDE;COLISAO;AUTOMOVEL;80 ou mais;82;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;-22,78131941;-50,62777952;SP 333
TATUI;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;45-49;49;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,36865698;-47,91070021;SP 127
TATUI;Sorocaba;2017;5;MAIO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;70-74;73;;NAO DISPONIVEL;PUBLICO;DOMINGO;Vias Municipais;-23,353728;-47,738305;ESTRADA TATUÍ | IPERÓ
TAUBATE;Sao Jose dos Campos;2017;5;MAIO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;75-79;78;;NAO DISPONIVEL;PUBLICO;SABADO;Rodovias;ND;ND;BR 116
TAUBATE;Sao Jose dos Campos;2017;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;59;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,00983;-45,591785;RUA GASTÃO FIRMINO DE AZEVEDO
UBATUBA;Sao Jose dos Campos;2017;5;MAIO;MASCULINO;MANHA;OUTROS;BICICLETA;70-74;70;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-23,446378;-45,09375;ESTRADA MONTE VALERIO
UBATUBA;Sao Jose dos Campos;2017;5;MAIO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;65-69;66;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;-23,434217;-45,086228;SP 055
UCHOA;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;55-59;56;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-20,99219014;-49,20682659;SP 379
UCHOA;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-20,99219014;-49,20682659;SP 379
UCHOA;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;40-44;44;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-20,99219014;-49,20682659;SP 379
UCHOA;Sao Jose do Rio Preto;2017;5;MAIO;FEMININO;MADRUGADA;COLISAO;AUTOMOVEL;35-39;38;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-20,99219014;-49,20682659;SP 379
UCHOA;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;40-44;40;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-20,99219014;-49,20682659;SP 379
VALENTIM GENTIL;Sao Jose do Rio Preto;2017;5;MAIO;MASCULINO;NOITE;COLISAO;BICICLETA;50-54;50;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-20,419445;-50,079962;ACESSO ANTONIO PIMENTEL 3,4KM
